10,"
This is my second favorite movie of the entire year so far, behind only Captain America: Civil War. This movie was action packed, had great performances, and tied in perfectly to the Star Wars universe. It's everything we've been hoping for and more.
"
10,"This movie is simply amazing. Walking out of the theater I wasn't thinking about how great it was but rather, 'I have to watch this again NOW'. If you were not around when episode 4 hit the screens then it would be hard to imagine how it changed our culture. People didn't ask you if you have seen Star Wars. They asked you how many times you have seen Star Wars. A feat that movie makers have not been able to accomplish since. This move IS episode 3, despite it's billing. Was it perfect? No. Good luck finding that on a screen today. If you are a fan of Scifi you will not be disappointed. If you are old you will feel again what you felt upon watching the original."
10,"Cuesta escribir una critica objetiva siendo fan de la saga SW, pero cumple con todas las expectativas y las supera. La pelcula, llena de guios a episodio IV transforma a la doctrina jedi y 'la fuerza' en portadora de fe."
10,"First of all all the haters out there need to stfu.  How pathetic and unintelligent does a human have to be to rate this epic movie low?  We are talking about the most loved franchise of all time and what these filmmakers have managed to do is nothing short of extraordinary.  Go see this movie in 3d now !!!  All I have to say is bacta tank !"
10,"**** the critic that all i can say. This film is pure gold with great visual and story telling. star wars rogue one is perfect link between ep 3 and 4  also there so many good character in flim with marvel sense of humor . If u wonder should you watch this then the answer is yes"
10,"Phenomenal. The Star Wars film I've been waiting for since 1983. Dark and foreboding, excellent characterization,and the hour-long battle in the second half of the film is the best in the franchise yet. A worthy achievement and highly recommended for all old Star Wars fans like me."
10,"This movie is for true Star Wars fans. It is the best movie since Empire. Perfectly ties in between Episode 3 and Episode 4. They even brought back Peter Cushing from the grave (albeit freaky and cool at the same time). There is no love story, no stupid characters like Jar Jar, no annoying little kid who loves Pod Racing, no anorexic chick named Rey who can wield the Force within three minutes, no whiny Kylo Ren with daddy issues, it is a perfect Star Wars movie. It is purely Empire vs Alliance in a Dirty Dozen type atmosphere. Go see it!"
10,"They left the best movie of the year for last wow!.Incredible cast and relateable characters and atmosphere was definitely a step up and proves what Disney can do,haven't seen it? go see it NOW!,seen it? go see it again to relive what an impressive,outstanding movie this is.Legendary"
10,"
Dont expect anything like the originals, but this was a damn good movie for what it is. The second part of the movie is beyond amazing and the main character she is a fun one. Her companion is boring though.
"
10,"-- Spoiler Free --Rogue One is the best Star Wars film since original trilogy. Period.Significant to say it adds weight to original trilogy and that is a worthy achievement itself. Lore of original trilogy was left intact and overall it is a must see film.Also it is a completely unusual film for Star Wars franchise and some people will dislike this film for that since it has no light saber duels and it's more focused on the heart of rebellion and it's people."
10,"First I have to state: I disliked, even despised 'A Force Awakens', a movie without a single original thought, badly executed. Rogue One is no less than the best Star Wars Movie ever made. The characters are great, the pacing is just right. With Protagonists that matter to you, you want to spend some time with, before you descend into the slaughterhouse together.All those who criticise the slow start of the film I have to tell: Just wait for the next Star Wars Movie (VIII). You'll get your soul/mindless J.J.Abrams opus soon enough!"
10,"
The Greatest movie since sliced bread and various other bread based thing's. like egg's and car's. wanna find out how the death star blew up? this is the movie for moviegoers!
"
10,"Star Wars Rogue One was personally one of my favorite Star Wars movies. The movie takes a while to get the viewer's attention, but after that the movie became very interessting. CGI was well done, casting and acting was good and storyline was well written and unpredictable. (SPOILER ALERT): This is also one of the few action movies and the only Star Wars movie were they main characters die."
10,"
My favorite star wars movie to date.  I absolutely loved the new characters. The monk character being my favorite by far. I honestly couldn't think of any negatives really.
"
10,"'In the grim darkness of the galaxy far, far away, there is only war.'This movie is so much different than anything you have ever seen from Star Wars. It's like guys at Disney got inspired by Game of Thrones attitude to plot armor and decided to do something similar in their movie. And the fact that their movie is 7+ didn't stop them at all.Seriously, this movie plays with your mind by making you think it will be yet another rehash from previous parts. Once again we get an orphan, who gets adopted, who apparently is rich in force and whose relatives are kidnapped by the empire. At the begginning we get loads of miracles, stormtroopers are as inaccurate as always and we are made into thinking it will be like that for the whole movie. Except it's not - at some point the plot armor for characters starts to get worn out and falls from them, leaving them fragile and unprotected. First insignificant characters start to die. Then gradually more significant ones. Eventually we aren't even sure about the fate of main protagonists, but we are still getting hints that they might survive. And then it turns out they don't. That's when the whole tragicness of this situation hits us. They are not superheroes, not another reincarnation of Han Solo and Luke Skywalker, that will get miraciously rescued from almost every situation. They are just desperate guys with nothing to lose, doing their suicide mission. Flashbacks of them saying various stuff, that might spoil the final ending hits you like a goddamn train and you get really, really depressed. If you took away the details from this movie, you would think it's the description of some Warhammer 40k novel, because how grimdark it is. But like WH40k, it's much more than that. It's a beautiful tale about hope, fighting against all odds, sacrifice and heroism. For me it's probably the best Star Wars movie since Empire Strikes Back and who knows if not the best Star Wars movie ever."
10,"It was the best in the franchise right behind Empire Strikes Back. The cast was amazing. The story was amazing. The cameos were awesome. This movie is so damn good on so many levels. The only complaints I have are the slow opening and the movies score. Music could have been better. Nothing more to complain about after that."
10,"
Good movie; thoroughly enjoyed it!  It is worth seeing it in a movie theater.  Favorite character is the robot; it's dialogue responses just added to make it a fun action movie.
"
10,"Just got home from the movie.  Extremely good movie, BUT be aware that this is more like a war movie with the Star Wars brand.  I took my 6 year old and he was very bored (he was fine during 'Force Awakens').  Noting those facts, this is perhaps one of the better movies from the Star Wars brand... great acting, sets, effects and tie in to the franchise.  Perhaps think of it as Star Wars Episode 3.5!  Good Work!"
10,"What a fantastic Star Wars film. Star Wars for adults who grew up wanting to do battle in a galaxy far, far away. The characters here are some of the most interesting you'll find in Star Wars, and the villains are darkly glorious. Fathers, hug your daughters; we're in for a ride."
10,"Really just reviewing this a 10 to balance the critic reviews. As a casual Star Wars fan I want to say 3 quick things about this movie:1. It is a very 'efficiently' produced film. No scene seems unnecessary.2. It is accessible for non-Star Wars die-hards like me, and today I'm actually gonna watch 4, 5, and 6 because it has piqued my interest in the series.3. Based on talking about this with friends, it feels like what 'Reach' was to the Halo series. As Vox has put it, while a Disney movie, this is a movie about war.I really liked this movie. It was better than the last movie I saw in theatres, Arrival, and I really liked that movie too. This movie isn't as deep and provocative, but it's better.If you are an experienced consumer of culture stuffs like games, music, movies, and TV shows I would say that a good lens to try to see this movie from is you as a kid, watching a serious war movie. As I get older I tend to compare everything to the best entries in the entire gamut of the culture genre, but if we are just going to compare every game to The Last of Us and every show to Breaking Bad and Game of Thrones, everything is going to suck comparatively.Rogue One is definitely worth your $15 to watch in 3D. Go with someone younger than you, I went with my niece, and she really liked it."
10,"
This is a good Star Wars. A refreshing look at the franchise. It patch a lot of the faults in the old trilogy. I like the more mature look at the characters as well.
"
10,"
I really enjoyed the movie.However, the movie doesn't contribute to the canon in any meaningful way.150 characters long dong sing-a-long song. Yeap
"
10,"In my opinion this is one of the best star wars movies ever. It's gritty, grounded, has a lot of action and callbacks to the original trilogy, and overall great. Most of the characters also have great development and i am actually sympathetic for the villain. Vader in this movie is so satisfying and all the scenes that he's in is amazing, it really shows what Vader really is. The only negative that i have with this movie is probably the characters with the CGI face which doesn't work as seamlessly as it could be."
10,"The force is strong with Rogue One. After a clunky but enjoyable first act, the movie finds its true setting and continues to grow on itself. The film is written fantastically with no cheesy or cringe worthy moments which allows the more mature audiences to enjoy the pacing and tone of the film. Gareth Edwards took a risk with this film by adding certain elements into it and it pays off beautifully and sets up the NOW perfect film 'A NEW HOPE'."
10,"Being a Star Wars fan-girl is a plus! You will enjoy this movie til the end! Some of the characters in Rogue One die off in very random paced areas in the film, but i still thoroughly loved the film! Gareth Edwards really did it for me... I was skeptical about him, because of Monsters. Now that i've seen this movie twice, and it still amazes me! Loved Donnie Yen's character Chirrut, his take on the Force has really refreshing... the chant/mantra he says will stick with me forever! 'I am with the Force, and the Force with me.' Fantsatic Classic to put in Best of films books of 2016!"
10,"I loved this film! I am a huge Star Wars fan and was not as satisfied as most with The Force Awakens (I won't even discuss the prequels). To me it was just missing something that this film has in abundance, heart! The characters really sell this story and they are perhaps one of the most interesting motley crews in Star Wars history. It was so fascinating to see how everything fit together just prior to A New Hope and this film actually answers several questions fans have had for nearly 40 years. It really does fit in nicely with the Star Wars mythos and it's exciting to watch! Some have criticized it for being too dark. Well keep in mind that this time period was the peak of the Empire's dominance. The Rebel Alliance had to make a huge stand to start any kind of challenge against it's tyrannical grip over the universe. Thus war was inevitable. This movie does an amazing job of conveying the dark period in which everything was set and it does an even better job of showing how even the smallest sacrifices during such a period can cause huge effects. People die. That is part of war. What really shocked me about Rogue One is that there really is no Force, no Skywalkers, no Jedi, and yet it feels more true to the original films than the last 4 have. It breaks every rule of a Star Wars film and yet managed to do everything right in the process. There are so many pleasant surprises in watching this that every fan should be smiling ear to ear by the time it's over. Yes there are sad moments, but this isn't supposed to be the feel-good movie of the holidays. It's supposed to fill in a spot that existed prior to the very first time Star Wars was introduced to us. Not only is it successful in this regard, but it introduces characters that will long go down in the history books of how the Empire crumbled. Don't miss it!"
10,"As a star wars fan, not a single movie in recent history has made me as excited and amazed as rouge one has. This movie has some over extended moments that get a bit pale, and some acts may be slightly weak; but the rest makes up for it 100%. The action, cinematography, feel of wonder is all there and better than ever. I don't think Darth Vader has ever been more Vader and I don't we have ever seen a ground battle to this scale. This isn't your regular star wars movie but definitely not in a bad way."
10,"I was 7 when I watched my first Star Wars movie 'A New Hope' it was the year 1987. I guess I can say that I prefer old movies above all else, maybe because of that I hated every frame of it. Before I was going to ROGIU ONE I honestly had no expectations, NO HOPE at all.My GOD. I was gonna cry in the end. That was the movie I was waiting for since 'Empire Strikes Back'. Visually the movie is a masterpiece, way and way better then 'Episode VII'. Battles are breath taking, I dont wanna spoil it that is why I cant go into detail. THIS MOVIE DESCRIBES THE 'WAR' in STAR WARS. A real war, where everyone SUFFERS, where darkness looms, innocent & evil die, this story shows what we have never seen before.And such an ending, thanks to Gareth Edwards, really I can die in peace now, this movie is the one and one only that almost made me cry, smile, laugh, made me sit on the edge of my seat on the second part.I GUARANTEE YOU, if you love EPISODE 4-5-6 the most, THIS IS THE MOVIE YOU HAVE BEEN WAITING FOR."
10,"
The TOP3 : 1 - ROGUE ONE; 2 - STAR WARS (Yes, it is! the one and only Star Wars); 3 - THE EMPIRE STRIKES BACK. And the rest? WIPE THEM OUT, ALL OF THEM!
"
10,"This is a guy's Star Wars movie that stars a chick in the lead. Trust me--if you owned all the toys when you were 11 years old, you are going to go bonkers over this thing. It's The Dirty Dozen in space with Darth Vader and AT ATs. During the last third of this thing I felt like I could take on the whole Empire myself. It's a flawed masterpiece. Weakest part is the music and some pacing problems in the first act--but it's not weak enough to affect my score."
10,"After the disappointment from the Force Awakens I went to the cinema with very low expectations for Rogue One. However, the movie far surpassed them. I expected cheesy moments, hollow motivational speeches, badly adapted setting. It was none of these. Apart from an unconvincing martial arts character, everything in Rogue One was Star Wars from the beginning to the end. Great humor, memorable cameos and references, intensive action scenes and all of this - without overdoing it. Awesome work!"
10,"From the visual direction taken from the original trilogy, to the dirty environments, darker tone, interesting and varied cast of characters, and phenomenal ending, this just turned out to be my favoutite Star Wars movie since The Return of the Jedi! While far from bad, only the soundtrack didn't 100% met my expectations.Surprisingly good movie and even better Star Wars one. 9.5/10"
10,"
There is not much to say about this film other than the fact that it has exceeded all my expectations and its mediocre score. Seriously, what more could a Star Wars fan want? I can't thank the people involved in this film enough.
"
10,"What happens when you take Xwing alliance , Darkforces and the new canon? Rogue one ! Rogue one is an amazing movie.But beyond that its an amazing StarWars movie.However I do feel that those who hated TFA for its ''fan service'' will hate rogue one even more.Those who hated TFA for it being a base outline to ANH might end up liking Rogue one a lot. As for me I love TFA , I think its amazing. But I cant compare it to rogue one much as they are different. Rogue one is a movie set in the StarWars universe , not a classic StarWars movie.You see TFA had small doses of ''fan service'' but it had a lot of the old cast that was seen by some as ''fan service'' when it was just by narative purpose. the fan service in TFA came from background objects and mentions and it was awesome.Rogue one has even more , and guess what... that makes it a better movie. its a movie for the fans , and it should be. afterall only the first one should be open to a new public the rest should be for fans only.This movie features fans wet-dreams such as : -Live action kyber crystals ! -VADER ! -Hammerhead cruisers !!!!!!!!-C1-10P and the ghost from rebels ! -old planets -details of lore that need to be seen on the big screen.The movie assumes you love StarWars and read the canon books and comics and watch the shows , and that makes it perfect.The story is great , the action is somewhat brutal (for a StarWars movie) and the charecters are moraly grey."
10,"I didn't care for the director's 'Godzilla' movie (too much serious dialogue from characters I didn't care about), so I wondered how likeable this would be. I didn't like Rogue One ... I LOVED it (and the characters)! While it started on the slower end of things, by the time the movie ended and the credits rolled, my mind was blown. I knew it took place somewhere between SW3 and SW4, but what they did, how they handled it - hard to describe. Something like this: you go to the zoo to see a Lion, but before you leave, you've got your head in it's mouth looking down it's throat - unexpected up close view. Wow."
10,"Rogue One is gritty, charming and exhilarating. Gareth Edwards takes considerable risks in the very first Star Wars spinoff, all to huge success. Whilst the characters are played brilliantly, and the story is thrilling from start to finish, it is the action and the gorgeous look of the film that stand out."
10,"I am an old fan since before the Prequel Trilogy, and this Prequel Trilogy never enjoyed me a lot. I was disappointed by Episode 7. Where was the Star Wars spirit ? And then, I saw Rogue One. For many reasons, this is an excellent Star Wars. The scenario is very well-written, with a lot of unexpected developments. Special effects are very satisfying excepted for two characters. It doesn't affects the global felling however. Let's say it all : there's despair, hope, glory and emotion, humor, with a lot of winks towards all the other episodes. Most of all, this episode fit between espisodes 3 and 4 is perfectly articulated and acts as a real connection. I'm fully convinced this is a real Star Wars episode and should be seen by any fan or anyone else interested in Star Wars. I really enjoyed the show and the universe depicted. It looks believable and esthetically in absolute harmony with the 'old' Star Wars movies, even if new ships are shown and new heroes too. There's also this specific and so appreciated urban chaos and crowds full of aliens on multi-storied cities. But you also get a lot of urban wars and exciting space fights.To be honest, even the end of the movie will keep your breathe until the very last second. Impressive until the end, graphically and scenaristically. That's all, just a very good Star Wars an old fan appreciated a lot. It's clearly impossible to do better than that. Great job guys ! Shall all the following episodes be done like that !"
10,"This Movie is a love letter to the originals and fills the gap on why the Death Star was able to have such a weakness.I love this movie plain and simple its a Star Wars movie done well and you must go and see it for yourself!!!GOOOOOOOOOOOO WATCH IT ****DO IT!"
10,"An adult Star Wars. Rougher, grittier and more courageous than any other I've seen. I hadn't expected this movie to be as meaty as it was, significantly better than The Force Awakens. Vader is at his most menacing since I was in short pants.The space battles are the best they've ever done. The CGI to revitalize Cushing and Princess Leia is pitch perfect.On the day of Carrie Fisher's death, may she rest in peace, I'm giving Rogue One a 10"
10,"My favorite Star Wars movie. I love this movie because; darker and more real.birth of Death Star. Very scary Darth Vader. very scary laser from Death Star. no happy ending. sad ending.    I don't enjoy lightsaber battles, I enjoy seeing people killed by Darth Vader with lightsaber. People try to survive and escape from Darth Vader. People try to survive and escape from laser from Death Star. There should be movies like this not like Star Wars 1,2,3,7. There should be Star Wars every year. I can't wait."
10,"No spoilers. Rogue 1 is the true awakening of the force. While last years cash grab made all 6 previous movies pointless, all our favorite heroes dirty and all their sacrifices and struggle irrelevant Rogue 1 only makes original trilogy better by explaining some important plot holes (boy how many hours did we spend with friends laughing about how stupid constructor of a Death Star must have been to build so vulnerable station  well Rogue 1 has the last laugh!).  It must have been made by true fans of everything that made original Star Wars great and not by some childish pretender who can only see the surface and doesnt understand the essence. This movie is with The Force and The Force is with the Rogue 1. Beginning may be a bit slow for some people used to todays action movies in which plot is only an excuse for some pointless combat but I myself prefer this kind of film structure in which first you have to learn why people do things they do. Finale on the other hand has no equal. And Im not only referring to other Star Wars movies. It was so spectacular that I couldnt sleep that night when I came back from the cinema. When I close my eyes I see magnificent scenes from Rogue 1. I watched original trilogy dozens of times, some scenes hundreds of times , I watched flawed prequel trilogy a lot too and it also had some good scenes, and while I will maybe never watch Force Awakens again I know that I will be rewinding Rogue 1 and watching some moments over and over again.There is nostalgia in this movie but its not there just to trick you into liking this movie. Its there because it truly is real original great Star Wars movie in its very core, you could literally make smooth transition between last scene of Rogue 1 and first scene of New Hope and you almost wouldnt notice that another film just started (and thats what Im intending to do when Rogue 1 comes out!). Its also great standalone film. You dont have to know anything about other Star Wars movies to enjoy it and it makes it even better for Star Wars fan. When someday I will show my child Star Wars I would now have to decide if just maybe I should start with Rogue 1.It really pains me to watch most of action movies, as often it seems that screenwriter was the worst payed person in whole crew. In Rogue 1 I would really have to search hole in whole to attack a plot. Story was really solid and could stand on its own even if it wasnt set in Star Wars universe. As I mentioned above movie explains some questions concerning New Hope and some quite familiar characters (one in particular), we can also see even more of how tyrannical Imperial regime really was, we learn that Rebellion also isnt a monolith but quite interesting group of people with different approaches. Humor was well placed and paced and unconstrained. It wasnt one liner fest. I feel that every dialogue had sense and it was there for some reason. There was even one inspiring speech which actually inspired me! Usually in moments like these are tedious, but when Jyn was delivering her speech she was making sense and her arguments were convincing.Soundtrack was ok it did its job and I know it was there which I couldnt really say about previous movie. For me Star Wars was literally a space Opera or rather space symphony. I was watching beautiful scenes with no dialogue enjoying music and sights. And Rogue 1 has that quality too. Sights are magnificent, when spaceship is flying, even in battle you can see it clearly, camera doesnt fly like crazy, you can really see whats going on. I dont know if it was just me but I also really liked ships landing scenes or when the ship flies by I find it very aesthetic and majestic and Rogue 1 has plenty of this awe inspiring moments and also plenty of great fight scenes.Actors do a very good job, I really liked main cast a lot. Forest Whitaker was a bit overplayed, but on the other how do you not overplay a madman? Diego Luna was excellent as ruthless rebel driven by revenge, Donnie Yen was adorable human Yoda and like no other he showed us The Force really exists. After watching trailers I had many doubts to Felicity Jones as her character seemed too audacious and disrespectful with all this I rebel! etc. and I really want my heroes to care for what they do and be afraid to die, because if they dont care why should I? But I was wrong, she was simply great. And she wasnt some MaRey Sue either. I also had doubts about main villain but he was just repulsive enough to be believable and not some childs vision of how mad space nazi would behave. CGI characters could have been made better, but I my fiance who didnt grow up with Tarkins face said she didnt notice he was CGI character.I cant wait for more movies by the authors of Rogue 1 it is without a doubt the best movie of this year and I couldnt honestly say that any of the original trilogy films is better that Rogue 1."
10,"The Force Awakens was a total letdown last year but I have to say that this time Lucasfilm (Disney) did a great job. Rogue One is just amazing. Seriously go out and watch it becouse it deserve it, it's a true Star Wars movie. It's a story of hope, a story of sacrifice for the greater good against the odds and oppression and I really loved the way the characters are well developed and plausible this time.Also, even if there isn't (almost...) any lightsaber in it, still it shows us the force in a way that is so much better and convincing in comparison to what jj Abrams did in Episode 7, which totally broke my suspension of disbelief.Both Visual and audio are stunning.The ending is very climactic and the final battle (space and land)is just mind blowing.I do believe that this movie totally embrace the spirit of the Rebel Alliance. Finally!"
10,"
This was an excellent movie that fits in well with the Star Wars Saga. It is a far better movie than the horrible episode 4 remake known as The Force Awakens!
"
10,"If you're an original trilogy purest this movie will hit you in the gut and hold you enthralled for just over two hours. THIS is the Star Wars movie we've been waiting for since 1985.While not perfect, it is the perfect antidote to the last four weaksauce episodes (yeah, I'm talking to you too Force Awakens). I cheered, I cried, my mouth dropped in awe. I fell in love with Star Wars all over again, something I'd written off as impossible. As a previously bitter fan, this one movie has instilled within me the driving theme of this wonderful film, hope."
10,"WHAT I LIKED: Wow, forget the rumours, 'Rogue One: A Star Wars Story' is not only a lesson in how to make a proper Star Wars prequel; it's also a bloody great piece of film in itself. Firstly, the prequel box is ticked extremely well, as it really adds weight to the original trilogy; bringing sudden meaning to the words 'rebellion' and 'Empire' in Episodes IV, V and VI. Also, as any good prequel should, it credits the originals whilst moving forward in an exciting visual and tonal direction (just as The Force Awakens did) with real darkness overlayed by a kind of unexpected Spielberg magic. But that's not the most vital thing; where 'Rogue One' shines most is on its own, as this is a truly emotionally engaging and genuinely poetic film that just feels so damn REAL. Why? Well perhaps most importantly, I felt I understood and attached to each character on an incredibly intimate level. Of course this is partly down to how rounded the characters are with the great writing, direction and performances, but it's also because each one is so connected and relevant to the story which brings the whole experience back to the little guy. In fact, I guess that's what this whole thing is about; an especially intimate tale of a few guys fighting for what they believe in. What's so special about it is that intimacy - you're there with them through all their highs and lows and through every incredible action sequence. This feeling is only enhanced by some of the best world building I've ever seen and some amazing practical and computerised effects (I can barely tell the difference), and in the end I found myself so absorbed that I forgot I was watching a film at all. I cried, I smiled, I felt scared and I got the goosebumps, but Gareth Edwards not only hooked me; once I was there I also found a story that inspired genuine hope in me. That's a rather rare and exceedingly beautiful thing, but it makes 'Rogue One' the ultimate film to watch whatever mood you're in. Stick it on and you can escape and enjoy the humour and the best Star Wars action of all time, but at it's core this is a film that captivates and takes your emotions on a ride. That's how you make a bloody great film.WHAT I DIDN'T LIKE: The pacing is a bit jarring at the beginning. That's literally it.VERDICT: I love this movie. 'Rogue One' hooked me and took me on one of the biggest emotional roller coasters I've ever had at the cinema. Well done Gareth Edwards, this is a very self-assured film indeed."
10,"
Beautiful Star Wars Movie. It will fill your heart with joy and it will probably make you cry, all at the same time. Don't miss it it IMAX, it looks gorgeous.
"
10,"Some of you are giving this movie an outstanding write-up review with a score of 0, make sure you give it a score along with a write-up.  This movie is one-off star wars movie, one of the best in the franchise, far superior to episode 7 in every way possible.  Everyone involved in this movie should be involved in every star wars movie from here on."
10,"
Rogue One: A Star Wars Story BEST Star wars since original trilogy.It's fresh brith in all star wars franchise!Don't believe the stupid surveys of journalists and be sure to go to this beautiful film
"
10,"The only thing I didn't like a bit that the characters died... Besides that, the movie was great, and maybe it's as good as The Empire Strikes Back!Rogue One is better than The Force Awakens, Disney has learned their lesson (The Force Awakens is good too, but I agree that it was kinda like 'A New Hope II').However, I miss one thing from the new Star Wars movies: 'calm parts', when there is no running away from enemies and things like that, namely when there is no action (the best example is when Yoda is teaching Luke in The Empire Strikes Back)...After all, I'm hyped for the upcoming Star Wars movies!"
10,"
Loved it. Was a much better Star Wars movie than 'the force awakens'. This is the Star Wars movie many of us have been waiting for. Darker and more real. Will definitely see it again at the movies. 10/10
"
10,"The Force Awakens was not the sequel expected by the 'original trilogy generation', but it is still a great movie and I love it. Actually, now we are learning that every new trilogy is built for a new generation. My seven years old son loves TFA much more than any other SW movie. Like prequels were the best ones for the kids that grew up with them. Some are better, some worse, so subjective in some cases, all them are Star Wars, I just enjoy it.Rogue One is really a new paradigm. It's a branch in a new direction, in a wider angle.I enjoyed Rogue One in a new level, different. It's so fresh as classic, so funny as heartbreaking, so old as new. It's awesome. Tasty. I love every character from this movie. It's a story about the real war of the stars, the war of the people who dies for the cause. It was necessary to explain Star Wars from this point of view.To me, Rogue one is 10/10 as a movie."
10,"Although I am very biased attitude to Star Wars, and for me this whole saga is a favorite in the world, but still, being objective, I would say simply - it's the top !!! !!! Vader is gorgeous! The film breaks all the templates just modern cinema, as well as sets a new quality standard for Star Wars! I tell you, as a man, very well versed in this universe - Seventh episode was excellent intonation of a new trilogy, but this film, from which there is little waiting, could overshadow the seventh episode, and I hope it will serve as a good benchmark for this movie in this universe to which the directors will seek the following episodes! Bravo! 10/10! Everyone is required to view, even if you're not a fan, because the cost to join the great saga !!!"
